event_id,customer_id,event_date,event_type
146383,736,2025-11-28,login
146384,736,2025-11-08,time_logged
146385,736,2025-11-28,report_exported
146386,736,2025-11-02,project_created
146387,736,2025-12-20,task_assigned
146388,736,2025-12-03,project_created
146389,736,2025-12-09,report_exported
146390,736,2025-12-07,time_logged
146391,736,2025-12-13,time_logged
146392,736,2025-12-05,invoice_sent
146393,736,2025-12-04,project_created
146394,736,2025-12-02,invoice_sent
146395,736,2025-12-25,project_created
146396,736,2025-12-26,report_exported
146397,736,2025-12-18,task_assigned
146398,736,2025-12-17,project_created
146399,736,2025-12-18,login
146400,736,2025-12-07,invoice_sent
146401,736,2025-12-11,project_created
146402,736,2025-12-03,invoice_sent
146403,736,2025-12-03,project_created
146404,736,2026-01-21,invoice_sent
146405,736,2026-01-05,login
146406,736,2026-01-20,invoice_sent
146407,736,2026-01-09,login
146408,736,2026-01-08,login
146409,736,2026-01-28,time_logged
146410,736,2026-01-26,login
146411,736,2026-01-07,time_logged
146412,736,2026-01-02,invoice_sent
146413,736,2026-01-12,project_created
146414,736,2026-01-05,report_exported
146415,736,2026-01-25,unknown
146416,736,2026-01-17,invoice_sent
146417,736,2026-01-23,invoice_sent
146418,736,2026-01-16,report_exported
146419,736,2026-01-02,time_logged
146420,736,2026-01-27,invoice_sent
146421,736,2026-01-17,report_exported
146422,736,2026-01-15,report_exported
146423,736,2026-01-26,login
146424,736,2026-01-13,report_exported
146425,736,2026-01-25,report_exported
146426,736,2026-02-14,report_exported
146427,736,2026-02-28,report_exported
146428,736,2026-02-06,report_exported
146429,736,2026-02-21,report_exported
146430,736,2026-02-27,time_logged
146431,736,2026-02-02,time_logged
146432,736,2026-02-13,project_created
146433,736,2026-02-25,invoice_sent
146434,736,2026-02-04,task_assigned
146435,736,2026-02-11,time_logged
146436,736,2026-02-08,time_logged
146437,736,2026-02-22,report_exported
146438,736,2026-02-15,login
146439,736,2026-02-01,invoice_sent
146440,736,2026-02-27,project_created
146441,736,2026-02-04,report_exported
146442,736,2026-02-21,project_created
146443,736,2026-02-02,project_created
146444,736,2026-02-01,report_exported
146445,736,2026-02-04,invoice_sent
146446,736,2026-02-18,report_exported
146447,736,2026-02-27,time_logged
146448,736,2026-02-01,time_logged
146449,736,2026-02-05,invoice_sent
146450,736,2026-02-25,login
146451,736,2026-02-28,invoice_sent
146452,736,2026-02-03,time_logged
146453,736,2026-02-04,invoice_sent
146454,736,2026-02-20,report_exported
146455,736,2026-02-21,task_assigned
146456,736,2026-02-02,report_exported
146457,736,2026-02-07,task_assigned
146458,736,2026-03-12,project_created
146459,736,2026-03-27,time_logged
146460,736,2026-03-16,invoice_sent
146461,736,2026-03-23,login
146462,736,2026-03-07,time_logged
146463,736,2026-03-09,login
146464,736,2026-03-01,report_exported
146465,736,2026-03-02,project_created
146466,736,2026-03-13,invoice_sent
146467,736,2026-03-25,time_logged
146468,736,2026-03-04,invoice_sent
146469,736,2026-03-07,login
146470,736,2026-03-20,time_logged
146471,736,2026-03-15,invoice_sent
146472,736,2026-03-12,login
146473,736,2026-03-22,project_created
146474,736,2026-03-20,time_logged
146475,736,2026-03-02,time_logged
146476,736,2026-03-08,time_logged
146477,736,2026-03-25,time_logged
146478,736,2026-03-05,project_created
146479,736,2026-03-08,time_logged
146480,736,2026-03-15,task_assigned
146481,736,2026-03-27,invoice_sent
146482,736,2026-03-04,task_assigned
146483,736,2026-04-17,invoice_sent
146484,736,2026-04-04,time_logged
146485,736,2026-04-03,login
146486,736,2026-04-22,project_created
146487,736,2026-04-09,invoice_sent
146488,736,2026-04-07,task_assigned
146489,736,2026-04-08,time_logged
146490,736,2026-04-01,time_logged
146491,736,2026-04-04,login
146492,736,2026-04-23,invoice_sent
146493,736,2026-04-22,login
146494,736,2026-04-02,project_created
146495,736,2026-04-10,report_exported
146496,736,2026-04-11,invoice_sent
146497,736,2026-04-05,login
146498,736,2026-04-11,task_assigned
146499,736,2026-04-03,report_exported
146500,736,2026-04-20,invoice_sent
146501,736,2026-04-26,report_exported
146502,736,2026-04-24,project_created
146503,736,2026-04-17,login
146504,736,2026-04-16,login
146505,736,2026-04-22,time_logged
146506,736,2026-04-06,report_exported
146507,736,2026-05-03,project_created
146508,736,2026-05-21,task_assigned
146509,736,2026-05-01,time_logged
146510,736,2026-05-16,time_logged
146511,736,2026-05-12,login
146512,736,2026-05-27,invoice_sent
146513,736,2026-05-26,time_logged
146514,736,2026-05-18,invoice_sent
146515,736,2026-05-20,report_exported
146516,736,2026-05-21,project_created
146517,736,2026-05-14,task_assigned
146518,736,2026-05-14,report_exported
146519,736,2026-05-03,report_exported
146520,736,2026-05-03,project_created
146521,736,2026-05-02,report_exported
146522,736,2026-05-20,project_created
146523,736,2026-05-28,task_assigned
146524,736,2026-05-12,invoice_sent
146525,736,2026-05-21,login
146526,736,2026-05-03,time_logged
146527,736,2026-05-18,invoice_sent
146528,736,2026-05-18,report_exported
146529,736,2026-05-01,time_logged
146530,736,2026-05-06,report_exported
146531,736,2026-05-10,invoice_sent
146532,736,2026-05-21,login
146533,736,2026-05-04,task_assigned
146534,736,2026-06-09,report_exported
146535,736,2026-06-09,invoice_sent
146536,736,2026-06-12,time_logged
146537,736,2026-06-01,login
146538,736,2026-06-16,report_exported
146539,736,2026-06-20,project_created
146540,736,2026-06-01,invoice_sent
146541,736,2026-06-04,invoice_sent
146542,736,2026-06-21,invoice_sent
146543,736,2026-06-23,report_exported
146544,736,2026-06-18,invoice_sent
146545,736,2026-06-04,task_assigned
146546,736,2026-06-05,report_exported
146547,736,2026-06-26,report_exported
146548,736,2026-06-26,time_logged
146549,736,2026-06-03,invoice_sent
146550,736,2026-06-16,invoice_sent
146551,736,2026-06-16,report_exported
146552,736,2026-06-18,project_created
146553,736,2026-06-16,report_exported
146554,736,2026-06-27,invoice_sent
146555,736,2026-06-20,invoice_sent
146556,736,2026-06-27,project_created
146557,736,2026-06-01,task_assigned
146558,736,2026-06-18,report_exported
146559,736,2026-06-21,task_assigned
146560,736,2026-06-24,time_logged
146561,737,2024-10-02,project_created
146562,737,2024-10-01,project_created
146563,737,2024-10-08,task_assigned
146564,737,2024-10-13,invoice_sent
146565,737,2024-10-07,time_logged
146566,737,2024-10-23,login
146567,737,2024-10-18,login
146568,737,2024-10-12,task_assigned
146569,737,2024-10-24,task_assigned
146570,737,2024-10-10,team_member_invited
146571,737,2024-10-15,report_exported
146572,737,2024-10-17,login
146573,737,2024-10-14,task_assigned
146574,737,2024-10-23,login
146575,737,2024-11-12,login
146576,737,2024-11-11,time_logged
146577,737,2024-11-09,invoice_sent
146578,737,2024-11-14,project_created
146579,737,2024-11-14,team_member_invited
146580,737,2024-11-25,time_logged
146581,737,2024-11-04,invoice_sent
146582,737,2024-11-12,project_created
146583,737,2024-11-03,project_created
146584,737,2024-11-13,task_assigned
146585,737,2024-11-23,task_assigned
146586,737,2024-11-08,report_exported
146587,737,2024-11-12,login
146588,737,2024-11-13,login
146589,737,2024-11-25,invoice_sent
146590,737,2024-11-05,project_created
146591,737,2024-11-16,team_member_invited
146592,737,2024-11-28,task_assigned
146593,737,2024-11-14,invoice_sent
146594,737,2024-12-07,project_created
146595,737,2024-12-03,invoice_sent
146596,737,2024-12-27,invoice_sent
146597,737,2024-12-03,team_member_invited
146598,737,2024-12-27,task_assigned
146599,737,2024-12-12,login
146600,737,2024-12-05,project_created
146601,737,2024-12-12,login
146602,737,2024-12-02,task_assigned
146603,737,2024-12-17,invoice_sent
146604,737,2024-12-21,task_assigned
146605,737,2024-12-09,login
146606,737,2024-12-13,project_created
146607,737,2024-12-25,report_exported
146608,737,2024-12-03,task_assigned
146609,737,2024-12-08,support_ticket_opened
146610,737,2024-12-10,time_logged
146611,737,2024-12-03,project_created
146612,737,2024-12-17,time_logged
146613,737,2024-12-27,task_assigned
146614,737,2024-12-21,task_assigned
146615,737,2025-01-24,task_assigned
146616,737,2025-01-13,invoice_sent
146617,737,2025-01-04,time_logged
146618,737,2025-01-11,project_created
146619,737,2025-01-07,time_logged
146620,737,2025-01-22,report_exported
146621,737,2025-01-27,support_ticket_opened
146622,737,2025-01-17,task_assigned
146623,737,2025-01-02,login
146624,737,2025-01-20,task_assigned
146625,737,2025-01-16,time_logged
146626,737,2025-01-18,invoice_sent
146627,737,2025-01-21,client_invited
146628,737,2025-01-05,team_member_invited
146629,737,2025-01-24,login
146630,737,2025-01-13,login
146631,737,2025-01-17,client_invited
146632,737,2025-01-17,project_created
146633,737,2025-01-16,login
146634,737,2025-01-16,invoice_sent
146635,737,2025-01-17,login
146636,737,2025-02-19,project_created
146637,737,2025-02-06,time_logged
146638,737,2025-02-01,task_assigned
146639,737,2025-02-28,project_created
146640,737,2025-02-19,time_logged
146641,737,2025-02-14,time_logged
146642,737,2025-02-17,login
146643,737,2025-02-16,project_created
146644,737,2025-02-15,project_created
146645,737,2025-02-09,login
146646,737,2025-02-05,project_created
146647,737,2025-02-03,time_logged
146648,737,2025-02-12,project_created
146649,737,2025-02-23,login
146650,737,2025-02-08,login
146651,737,2025-02-24,report_exported
146652,737,2025-02-09,time_logged
146653,737,2025-02-22,project_created
146654,737,2025-02-01,invoice_sent
146655,737,2025-03-25,project_created
146656,737,2025-03-07,time_logged
146657,737,2025-03-09,task_assigned
146658,737,2025-03-11,team_member_invited
146659,737,2025-03-14,invoice_sent
146660,737,2025-03-03,task_assigned
146661,737,2025-03-04,project_created
146662,737,2025-03-09,report_exported
146663,737,2025-03-25,time_logged
146664,737,2025-03-22,project_created
146665,737,2025-03-26,login
146666,737,2025-03-05,task_assigned
146667,737,2025-03-22,login
146668,737,2025-03-28,support_ticket_opened
146669,737,2025-03-17,login
146670,737,2025-03-28,invoice_sent
146671,737,2025-03-20,task_assigned
146672,737,2025-03-22,time_logged
146673,737,2025-03-20,time_logged
146674,737,2025-04-06,login
146675,737,2025-04-12,client_invited
146676,737,2025-04-22,task_assigned
146677,737,2025-04-09,invoice_sent
146678,737,2025-04-14,project_created
146679,737,2025-04-20,login
146680,737,2025-04-11,project_created
146681,737,2025-04-17,invoice_sent
146682,737,2025-04-26,task_assigned
146683,737,2025-04-22,invoice_sent
146684,737,2025-04-14,invoice_sent
146685,737,2025-04-19,project_created
146686,737,2025-04-12,project_created
146687,737,2025-04-28,task_assigned
146688,737,2025-04-15,invoice_sent
146689,737,2025-04-03,task_assigned
146690,737,2025-04-28,invoice_sent
146691,737,2025-04-07,project_created
146692,737,2025-04-03,login
146693,737,2025-04-05,invoice_sent
146694,737,2025-04-23,login
146695,737,2025-05-14,task_assigned
146696,737,2025-05-20,login
146697,737,2025-05-09,login
146698,737,2025-05-14,invoice_sent
146699,737,2025-05-24,task_assigned
146700,737,2025-05-18,unknown
146701,737,2025-05-08,project_created
146702,737,2025-05-28,task_assigned
146703,737,2025-05-27,login
146704,737,2025-05-02,invoice_sent
146705,737,2025-05-17,time_logged
146706,737,2025-05-08,login
146707,737,2025-05-14,login
146708,737,2025-05-19,report_exported
146709,737,2025-05-16,time_logged
146710,737,2025-05-26,support_ticket_opened
146711,737,2025-05-01,project_created
146712,737,2025-05-20,task_assigned
146713,737,2025-06-04,invoice_sent
146714,737,2025-06-18,support_ticket_opened
146715,737,2025-06-28,project_created
146716,737,2025-06-12,task_assigned
146717,737,2025-06-03,team_member_invited
146718,737,2025-06-12,task_assigned
146719,737,2025-06-08,time_logged
146720,737,2025-06-05,project_created
146721,737,2025-06-08,task_assigned
146722,737,2025-06-24,project_created
146723,737,2025-06-12,report_exported
146724,737,2025-06-25,project_created
146725,737,2025-06-08,invoice_sent
146726,737,2025-07-21,project_created
146727,737,2025-07-03,time_logged
146728,737,2025-07-03,report_exported
146729,737,2025-07-25,task_assigned
146730,737,2025-07-04,time_logged
146731,737,2025-07-08,support_ticket_opened
146732,737,2025-07-02,project_created
146733,737,2025-08-05,task_assigned
146734,737,2025-08-21,login
146735,737,2025-08-28,login
146736,737,2025-08-01,project_created
146737,737,2025-08-02,project_created
146738,737,2025-08-07,time_logged
146739,737,2025-08-28,client_invited
146740,737,2025-08-20,invoice_sent
146741,737,2025-09-08,task_assigned
146742,737,2025-09-17,task_assigned
146743,737,2025-09-15,project_created
146744,737,2025-09-09,task_assigned
146745,737,2025-09-26,project_created
146746,737,2025-09-16,invoice_sent
146747,737,2025-09-08,project_created
146748,737,2025-09-14,report_exported
146749,737,2025-09-22,invoice_sent
146750,737,2025-09-16,login
146751,737,2025-09-08,login
146752,737,2025-09-27,task_assigned
146753,737,2025-09-16,project_created
146754,737,2025-09-10,task_assigned
146755,737,2025-10-16,login
146756,737,2025-10-14,task_assigned
146757,737,2025-10-17,task_assigned
146758,737,2025-10-18,login
146759,737,2025-10-02,login
146760,737,2025-10-03,project_created
146761,737,2025-10-05,login
146762,737,2025-10-17,report_exported
146763,737,2025-10-23,login
146764,737,2025-10-14,invoice_sent
146765,737,2025-10-05,login
146766,737,2025-10-14,team_member_invited
146767,737,2025-10-26,support_ticket_opened
146768,737,2025-10-17,login
146769,737,2025-10-13,client_invited
146770,737,2025-10-17,report_exported
146771,737,2025-10-24,task_assigned
146772,737,2025-10-23,project_created
146773,737,2025-11-09,time_logged
146774,737,2025-11-14,login
146775,737,2025-11-03,invoice_sent
146776,737,2025-11-19,team_member_invited
146777,737,2025-11-27,project_created
146778,737,2025-11-15,invoice_sent
146779,737,2025-11-24,report_exported
146780,737,2025-11-04,task_assigned
146781,737,2025-11-18,invoice_sent
146782,737,2025-11-24,login
146783,737,2025-11-08,report_exported
146784,737,2025-11-23,project_created
146785,737,2025-11-16,project_created
146786,737,2025-12-14,login
146787,737,2025-12-23,task_assigned
146788,737,2025-12-24,login
146789,737,2025-12-18,support_ticket_opened
146790,737,2025-12-23,client_invited
146791,737,2025-12-09,login
146792,737,2025-12-12,report_exported
146793,737,2025-12-07,project_created
146794,737,2025-12-09,invoice_sent
146795,737,2025-12-25,project_created
146796,737,2025-12-26,task_assigned
146797,737,2026-01-02,report_exported
146798,737,2026-01-02,login
146799,737,2026-01-01,time_logged
146800,737,2026-01-28,login
146801,737,2026-02-15,project_created
146802,737,2026-02-17,login
146803,737,2026-02-15,task_assigned
146804,737,2026-02-26,report_exported
146805,737,2026-02-28,report_exported
146806,737,2026-02-09,project_created
146807,737,2026-02-21,task_assigned
146808,737,2026-02-21,task_assigned
146809,737,2026-02-19,task_assigned
146810,737,2026-02-15,invoice_sent
146811,737,2026-02-07,invoice_sent
146812,737,2026-02-08,team_member_invited
146813,737,2026-02-17,task_assigned
146814,737,2026-02-19,report_exported
146815,737,2026-02-28,support_ticket_opened
146816,737,2026-02-05,task_assigned
146817,737,2026-02-11,login
146818,737,2026-02-22,report_exported
146819,737,2026-03-18,time_logged
146820,737,2026-03-18,project_created
146821,737,2026-03-18,invoice_sent
146822,737,2026-03-22,report_exported
146823,737,2026-03-27,project_created
146824,737,2026-03-13,login
146825,737,2026-03-07,report_exported
146826,737,2026-03-12,login
146827,737,2026-03-12,task_assigned
146828,737,2026-03-02,report_exported
146829,737,2026-03-07,invoice_sent
146830,737,2026-03-16,time_logged
146831,737,2026-03-12,task_assigned
146832,737,2026-03-06,time_logged
146833,737,2026-04-12,project_created
146834,737,2026-04-18,time_logged
146835,737,2026-04-15,time_logged
146836,737,2026-04-16,time_logged
146837,737,2026-04-19,project_created
146838,737,2026-04-10,project_created
146839,737,2026-04-26,login
146840,737,2026-04-23,project_created
146841,737,2026-04-26,report_exported
146842,737,2026-04-12,report_exported
146843,737,2026-04-17,login
146844,737,2026-04-23,report_exported
146845,737,2026-04-12,time_logged
146846,737,2026-04-13,project_created
146847,737,2026-04-10,time_logged
146848,737,2026-04-12,support_ticket_opened
146849,737,2026-04-07,time_logged
146850,737,2026-04-19,invoice_sent
146851,737,2026-04-23,login
146852,737,2026-04-08,time_logged
146853,737,2026-04-22,task_assigned
146854,737,2026-04-21,login
146855,737,2026-04-26,time_logged
146856,737,2026-04-28,project_created
146857,737,2026-05-25,invoice_sent
146858,737,2026-05-10,login
146859,737,2026-05-05,project_created
146860,737,2026-05-06,report_exported
146861,737,2026-05-23,report_exported
146862,737,2026-05-25,task_assigned
146863,737,2026-05-02,report_exported
146864,737,2026-05-15,task_assigned
146865,737,2026-05-12,project_created
146866,737,2026-05-09,project_created
146867,737,2026-05-23,time_logged
146868,737,2026-05-18,invoice_sent
146869,737,2026-05-10,time_logged
146870,737,2026-05-05,report_exported
146871,737,2026-05-24,time_logged
146872,737,2026-05-01,time_logged
146873,737,2026-05-12,report_exported
146874,737,2026-05-05,project_created
146875,737,2026-05-24,task_assigned
146876,737,2026-05-08,report_exported
146877,737,2026-05-26,time_logged
146878,737,2026-05-27,time_logged
146879,737,2026-05-10,project_created
146880,737,2026-05-20,task_assigned
146881,737,2026-05-25,project_created
146882,737,2026-05-21,time_logged
146883,737,2026-05-17,login
146884,737,2026-05-16,login
146885,737,2026-06-20,time_logged
146886,737,2026-06-22,login
146887,737,2026-06-18,report_exported
146888,737,2026-06-15,project_created
146889,737,2026-06-07,login
146890,737,2026-06-12,report_exported
146891,737,2026-06-02,time_logged
146892,737,2026-06-19,task_assigned
146893,737,2026-06-24,task_assigned
146894,737,2026-06-24,project_created
146895,737,2026-06-21,task_assigned
146896,737,2026-06-22,report_exported
146897,737,2026-06-09,project_created
146898,737,2026-06-20,invoice_sent
146899,737,2026-06-19,project_created
146900,737,2026-06-27,invoice_sent
146901,737,2026-06-09,project_created
146902,737,2026-06-25,project_created
146903,737,2026-06-16,login
146904,737,2026-06-11,login
146905,737,2026-06-24,login
146906,737,2026-06-09,login
146907,737,2026-06-16,invoice_sent
146908,737,2026-06-12,report_exported
146909,737,2026-06-16,project_created
146910,737,2026-06-06,time_logged
146911,737,2026-06-21,login
146912,738,2026-04-16,time_logged
146913,738,2026-04-15,report_exported
146914,738,2026-04-08,time_logged
146915,738,2026-04-27,time_logged
146916,738,2026-04-24,invoice_sent
146917,738,2026-04-14,task_assigned
146918,738,2026-04-06,project_created
146919,738,2026-04-08,project_created
146920,738,2026-04-27,task_assigned
146921,738,2026-04-24,project_created
146922,738,2026-04-17,invoice_sent
146923,738,2026-04-13,invoice_sent
146924,738,2026-04-11,login
146925,738,2026-04-07,invoice_sent
146926,738,2026-04-10,project_created
146927,738,2026-04-28,project_created
146928,738,2026-04-14,report_exported
146929,738,2026-04-26,time_logged
146930,738,2026-04-27,report_exported
146931,738,2026-04-10,login
146932,738,2026-04-04,invoice_sent
146933,738,2026-04-26,time_logged
146934,738,2026-04-20,project_created
146935,738,2026-04-19,report_exported
146936,738,2026-04-26,invoice_sent
146937,738,2026-04-11,login
146938,738,2026-04-28,invoice_sent
146939,738,2026-04-07,report_exported
146940,738,2026-05-27,time_logged
146941,738,2026-05-08,time_logged
146942,738,2026-05-09,login
146943,738,2026-05-18,time_logged
146944,738,2026-05-14,project_created
146945,738,2026-05-15,login
146946,738,2026-05-07,invoice_sent
146947,738,2026-05-13,report_exported
146948,738,2026-05-15,time_logged
146949,738,2026-05-23,invoice_sent
146950,738,2026-05-25,task_assigned
146951,738,2026-05-16,task_assigned
146952,738,2026-05-01,project_created
146953,738,2026-05-24,time_logged
146954,738,2026-05-19,login
146955,738,2026-05-10,invoice_sent
146956,738,2026-05-12,invoice_sent
146957,738,2026-05-20,report_exported
146958,738,2026-05-26,project_created
146959,738,2026-05-07,login
146960,738,2026-05-11,task_assigned
146961,738,2026-05-21,task_assigned
146962,738,2026-05-23,time_logged
146963,738,2026-05-01,report_exported
146964,738,2026-05-08,invoice_sent
146965,738,2026-05-15,invoice_sent
146966,738,2026-05-12,login
146967,738,2026-06-21,project_created
146968,738,2026-06-03,login
146969,738,2026-06-21,report_exported
146970,738,2026-06-23,task_assigned
146971,738,2026-06-13,time_logged
146972,738,2026-06-08,task_assigned
146973,738,2026-06-09,unknown
146974,738,2026-06-26,project_created
146975,738,2026-06-19,invoice_sent
146976,738,2026-06-07,report_exported
146977,738,2026-06-25,time_logged
146978,738,2026-06-16,report_exported
146979,738,2026-06-16,time_logged
146980,738,2026-06-15,project_created
146981,738,2026-06-14,time_logged
146982,738,2026-06-14,time_logged
146983,738,2026-06-28,invoice_sent
146984,738,2026-06-10,time_logged
146985,738,2026-06-23,time_logged
146986,738,2026-06-13,time_logged
146987,738,2026-06-24,report_exported
146988,738,2026-06-10,task_assigned
146989,738,2026-06-23,report_exported
146990,738,2026-06-02,task_assigned
146991,738,2026-06-03,project_created
146992,739,2026-01-10,client_invited
146993,739,2026-01-11,project_created
146994,739,2026-01-05,support_ticket_opened
146995,739,2026-01-11,report_exported
146996,739,2026-03-17,login
146997,739,2026-03-06,time_logged
146998,739,2026-03-26,task_assigned
146999,739,2026-03-06,task_assigned
147000,739,2026-03-21,client_invited
147001,739,2026-03-27,invoice_sent
147002,739,2026-03-20,login
147003,739,2026-04-04,task_assigned
147004,739,2026-04-27,support_ticket_opened
147005,739,2026-04-22,time_logged
147006,739,2026-04-16,task_assigned
147007,739,2026-04-05,team_member_invited
147008,739,2026-04-02,login
147009,739,2026-04-15,login
147010,739,2026-04-15,report_exported
147011,739,2026-04-17,login
147012,739,2026-05-22,support_ticket_opened
147013,739,2026-05-25,client_invited
147014,739,2026-05-25,login
147015,739,2026-05-09,project_created
147016,739,2026-05-22,project_created
147017,739,2026-06-13,project_created
147018,739,2026-06-19,login
147019,739,2026-06-06,login
147020,739,2026-06-19,time_logged
147021,739,2026-06-07,project_created
147022,739,2026-06-13,support_ticket_opened
147023,739,2026-06-06,report_exported
147024,739,2026-06-26,report_exported
147025,739,2026-06-20,task_assigned
147026,739,2026-06-06,login
147027,740,2025-11-16,invoice_sent
147028,740,2025-11-04,task_assigned
147029,740,2025-11-06,time_logged
147030,740,2025-11-25,login
147031,740,2025-11-27,login
147032,740,2025-11-14,time_logged
147033,740,2025-11-22,task_assigned
147034,740,2025-11-03,task_assigned
147035,740,2025-11-15,report_exported
147036,740,2025-11-09,login
147037,740,2025-11-13,invoice_sent
147038,740,2025-11-19,task_assigned
147039,740,2025-11-15,task_assigned
147040,740,2025-11-20,report_exported
147041,740,2025-11-19,report_exported
147042,740,2025-11-15,team_member_invited
147043,740,2025-11-01,project_created
147044,740,2025-11-18,report_exported
147045,740,2025-11-28,invoice_sent
147046,740,2025-11-09,time_logged
147047,741,2026-04-05,report_exported
147048,741,2026-04-12,report_exported
147049,741,2026-04-05,invoice_sent
147050,741,2026-04-18,time_logged
147051,741,2026-04-18,invoice_sent
147052,741,2026-04-26,invoice_sent
147053,741,2026-04-28,project_created
147054,741,2026-04-25,report_exported
147055,741,2026-04-01,task_assigned
147056,741,2026-04-07,invoice_sent
147057,741,2026-04-23,time_logged
147058,741,2026-04-22,task_assigned
147059,741,2026-04-12,task_assigned
147060,741,2026-04-17,time_logged
147061,741,2026-04-10,report_exported
147062,741,2026-04-12,invoice_sent
147063,741,2026-04-25,task_assigned
147064,741,2026-04-03,unknown
147065,741,2026-04-22,login
147066,741,2026-04-05,project_created
147067,741,2026-04-01,invoice_sent
147068,741,2026-04-03,login
147069,741,2026-04-26,report_exported
147070,741,2026-04-04,time_logged
147071,741,2026-04-14,login
147072,741,2026-05-19,report_exported
147073,741,2026-05-11,time_logged
147074,741,2026-05-10,time_logged
147075,741,2026-05-28,report_exported
147076,741,2026-05-14,report_exported
147077,741,2026-05-04,project_created
147078,741,2026-05-09,report_exported
147079,741,2026-05-28,project_created
147080,741,2026-05-22,login
147081,741,2026-05-16,report_exported
147082,741,2026-05-06,task_assigned
147083,741,2026-05-06,login
147084,741,2026-05-02,unknown
147085,741,2026-05-03,project_created
147086,741,2026-05-17,task_assigned
147087,741,2026-05-12,task_assigned
147088,741,2026-06-26,task_assigned
147089,741,2026-06-05,invoice_sent
147090,741,2026-06-28,invoice_sent
147091,741,2026-06-22,login
147092,741,2026-06-26,project_created
147093,741,2026-06-22,report_exported
147094,741,2026-06-05,report_exported
147095,741,2026-06-10,report_exported
147096,741,2026-06-23,invoice_sent
147097,741,2026-06-04,login
147098,741,2026-06-12,time_logged
147099,741,2026-06-23,time_logged
147100,741,2026-06-03,report_exported
147101,741,2026-06-27,project_created
147102,741,2026-06-09,time_logged
147103,741,2026-06-20,invoice_sent
147104,741,2026-06-25,invoice_sent
147105,741,2026-06-03,time_logged
147106,741,2026-06-15,invoice_sent
147107,741,2026-06-17,time_logged
147108,741,2026-06-18,login
147109,742,2026-01-11,project_created
147110,742,2026-01-23,task_assigned
147111,742,2026-01-01,project_created
147112,742,2026-01-21,project_created
147113,742,2026-01-17,project_created
147114,742,2026-01-04,project_created
147115,742,2026-01-26,report_exported
147116,742,2026-01-09,project_created
147117,742,2026-01-28,task_assigned
147118,742,2026-01-07,invoice_sent
147119,742,2026-01-27,support_ticket_opened
147120,742,2026-01-03,login
147121,742,2026-01-25,task_assigned
147122,742,2026-01-08,task_assigned
147123,742,2026-01-25,task_assigned
147124,742,2026-02-27,login
147125,742,2026-03-11,project_created
147126,742,2026-03-28,task_assigned
147127,743,2023-07-10,task_assigned
147128,743,2023-07-17,report_exported
147129,743,2023-07-13,invoice_sent
147130,743,2023-07-12,invoice_sent
147131,743,2023-07-05,login
147132,743,2023-07-02,invoice_sent
147133,743,2023-07-01,project_created
147134,743,2023-07-22,invoice_sent
147135,743,2023-07-09,invoice_sent
147136,743,2023-07-24,project_created
147137,743,2023-07-08,project_created
147138,743,2023-07-09,time_logged
147139,743,2023-07-27,time_logged
147140,743,2023-07-27,invoice_sent
147141,743,2023-07-08,login
147142,743,2023-07-05,project_created
147143,743,2023-07-11,report_exported
147144,743,2023-07-11,time_logged
147145,743,2023-07-10,login
147146,743,2023-07-03,invoice_sent
147147,743,2023-08-22,report_exported
147148,743,2023-08-05,task_assigned
147149,743,2023-08-26,task_assigned
147150,743,2023-08-23,report_exported
147151,743,2023-08-20,project_created
147152,743,2023-08-18,invoice_sent
147153,743,2023-08-28,report_exported
147154,743,2023-08-23,login
147155,743,2023-08-15,invoice_sent
147156,743,2023-08-05,login
147157,743,2023-08-01,invoice_sent
147158,743,2023-08-24,login
147159,743,2023-08-02,project_created
147160,743,2023-08-15,task_assigned
147161,743,2023-08-10,time_logged
147162,743,2023-08-12,task_assigned
147163,743,2023-08-06,task_assigned
147164,743,2023-08-11,task_assigned
147165,743,2023-08-03,invoice_sent
147166,743,2023-08-03,task_assigned
147167,743,2023-08-27,invoice_sent
147168,743,2023-08-09,report_exported
147169,743,2023-08-07,invoice_sent
147170,743,2023-08-22,time_logged
147171,743,2023-08-08,project_created
147172,743,2023-08-21,report_exported
147173,743,2023-08-24,report_exported
147174,743,2023-08-24,project_created
147175,743,2023-08-03,report_exported
147176,743,2023-08-10,report_exported
147177,743,2023-09-13,login
147178,743,2023-09-17,invoice_sent
147179,743,2023-09-02,report_exported
147180,743,2023-09-26,report_exported
147181,743,2023-09-28,unknown
147182,743,2023-09-26,time_logged
147183,743,2023-09-24,report_exported
147184,743,2023-09-22,report_exported
147185,743,2023-09-21,time_logged
147186,743,2023-09-19,login
147187,743,2023-09-28,project_created
147188,743,2023-09-02,invoice_sent
147189,743,2023-09-21,report_exported
147190,743,2023-09-23,task_assigned
147191,743,2023-09-19,project_created
147192,743,2023-09-26,project_created
147193,743,2023-09-12,project_created
147194,743,2023-09-21,time_logged
147195,743,2023-09-14,invoice_sent
147196,743,2023-09-09,invoice_sent
147197,743,2023-09-22,report_exported
147198,743,2023-09-17,time_logged
147199,743,2023-09-19,report_exported
147200,743,2023-09-19,task_assigned
147201,743,2023-09-23,report_exported
147202,743,2023-09-02,time_logged
147203,743,2023-09-12,invoice_sent
147204,743,2023-09-26,project_created
147205,743,2023-10-19,invoice_sent
147206,743,2023-10-20,invoice_sent
147207,743,2023-10-08,time_logged
147208,743,2023-10-18,report_exported
