payment_id,subscription_id,customer_id,payment_date,amount,status
9143,879,806,2025-04-18,49,succeeded
9144,879,806,2025-05-18,49,succeeded
9145,879,806,2025-06-18,49,succeeded
9146,879,806,2025-07-19,49,failed
9147,879,806,2025-07-23,49,succeeded
9148,879,806,2025-08-18,49,succeeded
9149,880,806,2025-09-05,199,succeeded
9150,880,806,2025-10-05,199,failed
9151,880,806,2025-10-11,199,succeeded
9152,880,806,2025-11-03,199,succeeded
9153,880,806,2025-12-01,199,succeeded
9154,880,806,2026-01-03,199,succeeded
9155,881,807,2025-05-09,199,succeeded
9156,881,807,2025-06-09,199,succeeded
9157,881,807,2025-07-12,199,succeeded
9158,881,807,2025-08-09,199,succeeded
9159,881,807,2025-09-11,199,succeeded
9160,882,807,2025-10-03,799,succeeded
9161,882,807,2025-11-02,799,succeeded
9162,882,807,2025-12-03,799,succeeded
9163,882,807,2026-01-05,799,succeeded
9164,882,807,2026-02-01,799,succeeded
9165,882,807,2026-03-05,799,succeeded
9166,882,807,2026-04-01,799,succeeded
9167,882,807,2026-05-04,799,succeeded
9168,882,807,2026-06-02,799,succeeded
9169,883,808,2024-06-19,49,succeeded
9170,883,808,2024-07-20,49,succeeded
9171,883,808,2024-08-19,49,succeeded
9172,883,808,2024-09-21,49,succeeded
9173,883,808,2024-10-18,49,succeeded
9174,883,808,2024-11-21,49,succeeded
9175,883,808,2024-12-19,49,succeeded
9176,883,808,2025-01-20,49,succeeded
9177,883,808,2025-02-17,49,succeeded
9178,883,808,2025-03-17,49,succeeded
9179,883,808,2025-04-21,49,succeeded
9180,883,808,2025-05-18,49,succeeded
9181,884,809,2024-02-12,199,succeeded
9182,884,809,2024-03-11,199,succeeded
9183,884,809,2024-04-11,199,succeeded
9184,884,809,2024-05-11,199,succeeded
9185,884,809,2024-06-10,199,succeeded
9186,884,809,2024-07-11,199,succeeded
9187,884,809,2024-08-11,199,failed
9188,884,809,2024-08-16,199,succeeded
9189,884,809,2024-09-12,199,failed
9190,884,809,2024-09-18,199,succeeded
9191,884,809,2024-10-13,199,failed
9192,884,809,2024-11-10,199,succeeded
9193,884,809,2024-12-10,199,succeeded
9194,884,809,2025-01-10,199,succeeded
9195,884,809,2025-02-14,199,succeeded
9196,884,809,2025-03-13,199,succeeded
9197,884,809,2025-04-13,199,succeeded
9198,884,809,2025-05-14,199,succeeded
9199,884,809,2025-06-14,199,succeeded
9200,884,809,2025-07-14,199,succeeded
9201,884,809,2025-08-12,199,succeeded
9202,884,809,2025-09-12,199,succeeded
9203,884,809,2025-10-14,199,succeeded
9204,884,809,2025-11-12,199,failed
9205,884,809,2025-11-17,199,succeeded
9206,884,809,2025-12-14,199,failed
9207,884,809,2025-12-20,199,succeeded
9208,884,809,2026-01-10,199,succeeded
9209,884,809,2026-02-12,199,succeeded
9210,884,809,2026-03-10,199,succeeded
9211,884,809,2026-04-13,199,succeeded
9212,884,809,2026-05-13,199,succeeded
9213,884,809,2026-06-12,199,succeeded
9214,885,810,2026-01-26,799,succeeded
9215,885,810,2026-02-25,799,succeeded
9216,885,810,2026-03-26,799,succeeded
9217,885,810,2026-04-22,799,succeeded
9218,885,810,2026-05-26,799,succeeded
9219,885,810,2026-06-23,799,succeeded
9220,886,811,2025-03-26,199,succeeded
9221,886,811,2025-04-26,199,succeeded
9222,886,811,2025-05-29,199,succeeded
9223,886,811,2025-06-29,199,succeeded
9224,886,811,2025-07-29,199,succeeded
9225,886,811,2025-08-28,199,succeeded
9226,886,811,2025-09-25,199,succeeded
9227,886,811,2025-10-25,199,succeeded
9228,886,811,2025-11-29,199,succeeded
9229,886,811,2025-12-26,199,succeeded
9230,886,811,2026-01-26,199,failed
9231,886,811,2026-02-26,199,succeeded
9232,886,811,2026-03-26,199,succeeded
9233,886,811,2026-04-29,199,succeeded
9234,886,811,2026-05-28,199,succeeded
9235,886,811,2026-06-27,199,succeeded
9236,887,812,2025-08-05,199,succeeded
9237,887,812,2025-09-04,199,succeeded
9238,887,812,2025-10-05,199,succeeded
9239,887,812,2025-11-03,199,succeeded
9240,887,812,2025-12-04,199,succeeded
9241,887,812,2026-01-05,199,succeeded
9242,887,812,2026-02-05,199,succeeded
9243,887,812,2026-03-05,199,failed
9244,887,812,2026-03-11,199,succeeded
9245,887,812,2026-04-05,199,succeeded
9246,887,812,2026-05-02,199,succeeded
9247,887,812,2026-06-03,199,succeeded
9248,888,813,2024-09-05,49,succeeded
9249,888,813,2024-10-04,49,succeeded
9250,888,813,2024-11-05,49,succeeded
9251,888,813,2024-12-02,49,succeeded
9252,888,813,2025-01-02,49,succeeded
9253,888,813,2025-02-02,49,succeeded
9254,888,813,2025-03-04,49,succeeded
9255,888,813,2025-04-03,49,succeeded
9256,888,813,2025-05-03,49,succeeded
9257,888,813,2025-06-01,49,succeeded
9258,888,813,2025-07-05,49,succeeded
9259,888,813,2025-08-02,49,succeeded
9260,888,813,2025-09-05,49,succeeded
9261,888,813,2025-10-02,49,succeeded
9262,888,813,2025-11-04,49,failed
9263,888,813,2025-11-07,49,succeeded
9264,888,813,2025-12-04,49,succeeded
9265,888,813,2026-01-05,49,succeeded
9266,888,813,2026-02-04,49,succeeded
9267,888,813,2026-03-04,49,succeeded
9268,888,813,2026-04-02,49,succeeded
9269,888,813,2026-05-01,49,succeeded
9270,888,813,2026-06-02,49,succeeded
9271,889,814,2025-06-30,49,succeeded
9272,889,814,2025-07-26,49,succeeded
9273,889,814,2025-08-27,49,succeeded
9274,889,814,2025-09-30,49,succeeded
9275,889,814,2025-10-29,49,succeeded
9276,889,814,2025-11-26,49,succeeded
9277,889,814,2025-12-28,49,succeeded
9278,889,814,2026-01-28,49,succeeded
9279,889,814,2026-02-26,49,succeeded
9280,889,814,2026-03-28,49,succeeded
9281,889,814,2026-04-26,49,succeeded
9282,889,814,2026-05-27,49,succeeded
9283,889,814,2026-06-28,49,succeeded
9284,890,815,2025-08-22,49,failed
9285,890,815,2025-08-24,49,succeeded
9286,890,815,2025-09-21,49,succeeded
9287,890,815,2025-10-22,49,succeeded
9288,890,815,2025-11-21,49,succeeded
9289,890,815,2025-12-23,49,succeeded
9290,890,815,2026-01-20,49,succeeded
9291,890,815,2026-02-20,49,succeeded
9292,891,816,2025-09-27,49,succeeded
9293,892,817,2026-04-06,49,succeeded
9294,892,817,2026-05-06,49,succeeded
9295,892,817,2026-06-07,49,succeeded
9296,893,818,2024-01-23,49,succeeded
9297,893,818,2024-02-22,49,succeeded
9298,893,818,2024-03-22,49,succeeded
9299,893,818,2024-04-23,49,succeeded
9300,893,818,2024-05-23,49,succeeded
9301,893,818,2024-06-26,49,succeeded
9302,893,818,2024-07-24,49,succeeded
9303,894,819,2025-07-18,199,succeeded
9304,894,819,2025-08-18,199,succeeded
9305,894,819,2025-09-18,199,succeeded
9306,894,819,2025-10-21,199,succeeded
9307,894,819,2025-11-21,199,succeeded
9308,894,819,2025-12-17,199,succeeded
9309,894,819,2026-01-20,199,succeeded
9310,894,819,2026-02-18,199,succeeded
9311,894,819,2026-03-19,199,succeeded
9312,894,819,2026-04-17,199,succeeded
9313,894,819,2026-05-21,199,succeeded
9314,894,819,2026-06-17,199,succeeded
9315,895,820,2026-05-05,49,succeeded
9316,895,820,2026-06-08,49,succeeded
9317,896,821,2024-09-05,49,succeeded
9318,896,821,2024-10-07,49,succeeded
9319,896,821,2024-11-08,49,succeeded
9320,896,821,2024-12-06,49,succeeded
9321,896,821,2025-01-04,49,succeeded
9322,896,821,2025-02-06,49,succeeded
9323,896,821,2025-03-08,49,succeeded
9324,896,821,2025-04-06,49,succeeded
9325,896,821,2025-05-06,49,succeeded
9326,896,821,2025-06-07,49,succeeded
9327,896,821,2025-07-08,49,succeeded
9328,896,821,2025-08-05,49,succeeded
9329,896,821,2025-09-04,49,succeeded
9330,896,821,2025-10-04,49,succeeded
9331,896,821,2025-11-05,49,succeeded
9332,896,821,2025-12-04,49,succeeded
9333,896,821,2026-01-07,49,succeeded
9334,897,822,2024-01-21,799,succeeded
9335,897,822,2024-02-18,799,succeeded
9336,897,822,2024-03-20,799,succeeded
9337,897,822,2024-04-19,799,succeeded
9338,897,822,2024-05-18,799,succeeded
9339,898,822,2024-06-01,199,succeeded
9340,898,822,2024-07-05,199,succeeded
9341,898,822,2024-08-03,199,succeeded
9342,898,822,2024-09-04,199,succeeded
9343,898,822,2024-10-01,199,succeeded
9344,898,822,2024-11-02,199,failed
9345,899,823,2026-03-04,49,succeeded
9346,899,823,2026-04-04,49,succeeded
9347,899,823,2026-05-02,49,succeeded
9348,899,823,2026-06-02,49,succeeded
9349,900,824,2026-04-15,199,succeeded
9350,900,824,2026-05-12,199,succeeded
9351,900,824,2026-06-13,199,succeeded
9352,901,825,2025-07-30,49,succeeded
9353,901,825,2025-08-29,49,succeeded
9354,901,825,2025-09-29,49,succeeded
9355,901,825,2025-10-31,49,succeeded
9356,901,825,2025-11-30,49,failed
9357,901,825,2025-12-05,49,succeeded
9358,901,825,2025-12-30,49,succeeded
9359,901,825,2026-01-30,49,succeeded
9360,901,825,2026-03-01,49,succeeded
9361,901,825,2026-03-29,49,succeeded
9362,901,825,2026-04-30,49,succeeded
9363,901,825,2026-05-31,49,succeeded
9364,901,825,2026-06-28,49,succeeded
9365,902,826,2025-04-18,199,succeeded
9366,902,826,2025-05-19,199,succeeded
9367,902,826,2025-06-19,199,succeeded
9368,902,826,2025-07-17,199,succeeded
9369,903,827,2025-08-08,799,succeeded
9370,903,827,2025-09-12,799,succeeded
9371,903,827,2025-10-11,799,succeeded
9372,903,827,2025-11-08,799,succeeded
9373,903,827,2025-12-09,799,succeeded
9374,903,827,2026-01-09,799,succeeded
9375,903,827,2026-02-12,799,succeeded
9376,903,827,2026-03-12,799,succeeded
9377,903,827,2026-04-09,799,succeeded
9378,903,827,2026-05-11,799,succeeded
9379,903,827,2026-06-08,799,succeeded
9380,904,828,2024-02-06,199,succeeded
9381,904,828,2024-03-05,199,succeeded
9382,904,828,2024-04-08,199,succeeded
9383,905,828,2024-05-05,49,succeeded
9384,905,828,2024-06-05,49,succeeded
9385,905,828,2024-07-01,49,failed
9386,905,828,2024-07-03,49,succeeded
9387,905,828,2024-08-02,49,succeeded
9388,905,828,2024-09-03,49,succeeded
9389,905,828,2024-10-03,49,succeeded
9390,905,828,2024-11-01,49,succeeded
9391,905,828,2024-12-02,49,succeeded
9392,905,828,2025-01-03,49,succeeded
9393,905,828,2025-02-03,49,succeeded
9394,905,828,2025-03-03,49,succeeded
9395,905,828,2025-04-05,49,succeeded
9396,905,828,2025-05-01,49,succeeded
9397,905,828,2025-06-03,49,failed
9398,905,828,2025-07-04,49,succeeded
9399,905,828,2025-08-01,49,succeeded
9400,905,828,2025-09-03,49,succeeded
9401,905,828,2025-10-01,49,succeeded
9402,905,828,2025-11-04,49,succeeded
9403,906,829,2025-03-28,799,succeeded
9404,906,829,2025-04-28,799,succeeded
9405,906,829,2025-05-29,799,succeeded
9406,906,829,2025-06-30,799,succeeded
9407,906,829,2025-07-28,799,succeeded
9408,906,829,2025-08-30,799,succeeded
9409,906,829,2025-09-29,799,succeeded
9410,906,829,2025-10-29,799,succeeded
9411,906,829,2025-11-28,799,succeeded
9412,906,829,2025-12-27,799,succeeded
9413,906,829,2026-01-29,799,succeeded
9414,906,829,2026-03-01,799,succeeded
9415,906,829,2026-03-29,799,succeeded
9416,906,829,2026-04-30,799,succeeded
9417,906,829,2026-05-30,799,succeeded
9418,906,829,2026-06-26,799,succeeded
9419,907,830,2025-09-26,199,succeeded
9420,907,830,2025-10-28,199,succeeded
9421,908,830,2025-11-04,799,succeeded
9422,908,830,2025-12-01,799,succeeded
9423,908,830,2026-01-01,799,succeeded
9424,908,830,2026-02-02,799,succeeded
9425,908,830,2026-03-02,799,failed
9426,908,830,2026-03-04,799,succeeded
9427,908,830,2026-04-03,799,succeeded
9428,908,830,2026-05-03,799,succeeded
9429,908,830,2026-06-03,799,succeeded
9430,910,832,2025-05-24,199,succeeded
9431,910,832,2025-06-27,199,succeeded
9432,910,832,2025-07-28,199,succeeded
9433,911,833,2024-02-13,199,succeeded
9434,911,833,2024-03-17,199,succeeded
9435,911,833,2024-04-17,199,succeeded
9436,911,833,2024-05-16,199,succeeded
9437,911,833,2024-06-16,199,succeeded
9438,911,833,2024-07-13,199,succeeded
9439,911,833,2024-08-17,199,succeeded
9440,911,833,2024-09-13,199,succeeded
9441,911,833,2024-10-13,199,succeeded
9442,911,833,2024-11-15,199,succeeded
9443,911,833,2024-12-13,199,succeeded
9444,911,833,2025-01-15,199,succeeded
9445,911,833,2025-02-14,199,succeeded
9446,911,833,2025-03-17,199,succeeded
9447,911,833,2025-04-13,199,succeeded
9448,911,833,2025-05-15,199,succeeded
9449,911,833,2025-06-14,199,succeeded
9450,911,833,2025-07-15,199,succeeded
9451,911,833,2025-08-13,199,succeeded
9452,911,833,2025-09-13,199,failed
9453,911,833,2025-09-15,199,succeeded
9454,911,833,2025-10-15,199,succeeded
9455,911,833,2025-11-13,199,failed
9456,911,833,2025-11-16,199,succeeded
9457,911,833,2025-12-14,199,succeeded
9458,911,833,2026-01-13,199,succeeded
9459,911,833,2026-02-14,199,succeeded
9460,911,833,2026-03-17,199,succeeded
9461,911,833,2026-04-16,199,succeeded
9462,911,833,2026-05-14,199,succeeded
9463,911,833,2026-06-15,199,succeeded
9464,912,834,2024-07-18,199,succeeded
9465,912,834,2024-08-18,199,succeeded
9466,912,834,2024-09-18,199,succeeded
9467,912,834,2024-10-18,199,succeeded
9468,912,834,2024-11-18,199,succeeded
9469,912,834,2024-12-17,199,succeeded
9470,912,834,2025-01-17,199,succeeded
9471,912,834,2025-02-17,199,succeeded
9472,912,834,2025-03-20,199,succeeded
9473,912,834,2025-04-19,199,succeeded
9474,912,834,2025-05-20,199,succeeded
9475,912,834,2025-06-18,199,succeeded
9476,912,834,2025-07-19,199,failed
9477,912,834,2025-07-23,199,succeeded
9478,912,834,2025-08-20,199,succeeded
9479,912,834,2025-09-17,199,succeeded
9480,912,834,2025-10-20,199,succeeded
9481,912,834,2025-11-17,199,succeeded
9482,912,834,2025-12-17,199,succeeded
9483,912,834,2026-01-18,199,failed
9484,912,834,2026-01-20,199,succeeded
9485,912,834,2026-02-18,199,succeeded
9486,912,834,2026-03-19,199,succeeded
9487,912,834,2026-04-18,199,succeeded
9488,912,834,2026-05-17,199,succeeded
9489,912,834,2026-06-18,199,succeeded
9490,913,835,2026-05-09,199,succeeded
9491,913,835,2026-06-08,199,succeeded
9492,914,836,2024-07-08,799,succeeded
9493,914,836,2024-08-07,799,succeeded
9494,914,836,2024-09-05,799,succeeded
9495,914,836,2024-10-08,799,succeeded
9496,914,836,2024-11-08,799,succeeded
9497,914,836,2024-12-08,799,succeeded
9498,914,836,2025-01-06,799,succeeded
9499,914,836,2025-02-04,799,succeeded
9500,914,836,2025-03-04,799,succeeded
9501,914,836,2025-04-07,799,succeeded
9502,914,836,2025-05-07,799,succeeded
9503,914,836,2025-06-04,799,succeeded
9504,914,836,2025-07-05,799,succeeded
9505,914,836,2025-08-07,799,succeeded
9506,914,836,2025-09-05,799,succeeded
9507,914,836,2025-10-05,799,succeeded
9508,914,836,2025-11-08,799,succeeded
9509,914,836,2025-12-05,799,succeeded
9510,914,836,2026-01-04,799,succeeded
9511,914,836,2026-02-04,799,succeeded
9512,914,836,2026-03-05,799,succeeded
9513,914,836,2026-04-04,799,succeeded
9514,914,836,2026-05-04,799,succeeded
9515,914,836,2026-06-06,799,succeeded
9516,915,837,2025-08-17,199,succeeded
9517,915,837,2025-09-19,199,succeeded
9518,916,838,2025-05-01,49,succeeded
9519,916,838,2025-06-01,49,succeeded
9520,916,838,2025-06-30,49,succeeded
9521,916,838,2025-07-29,49,succeeded
9522,916,838,2025-08-31,49,succeeded
9523,917,839,2025-11-20,799,succeeded
9524,917,839,2025-12-19,799,succeeded
9525,917,839,2026-01-16,799,succeeded
9526,917,839,2026-02-16,799,succeeded
9527,917,839,2026-03-20,799,failed
9528,917,839,2026-03-24,799,succeeded
9529,917,839,2026-04-20,799,succeeded
9530,917,839,2026-05-16,799,succeeded
9531,917,839,2026-06-16,799,succeeded
9532,918,840,2023-10-07,49,succeeded
9533,918,840,2023-11-06,49,succeeded
9534,918,840,2023-12-06,49,succeeded
9535,918,840,2024-01-06,49,succeeded
9536,919,841,2026-06-21,199,succeeded
9537,920,842,2026-03-29,199,succeeded
9538,920,842,2026-05-01,199,succeeded
9539,920,842,2026-05-30,199,succeeded
9540,920,842,2026-06-30,199,succeeded
9541,921,843,2025-02-17,199,succeeded
9542,921,843,2025-03-17,199,succeeded
9543,921,843,2025-04-16,199,succeeded
9544,921,843,2025-05-18,199,failed
9545,921,843,2025-06-17,199,succeeded
9546,921,843,2025-07-15,199,succeeded
9547,921,843,2025-08-15,199,failed
9548,921,843,2025-08-18,199,succeeded
9549,921,843,2025-09-16,199,succeeded
9550,921,843,2025-10-18,199,succeeded
9551,921,843,2025-11-15,199,succeeded
9552,921,843,2025-12-14,199,succeeded
9553,921,843,2026-01-14,199,succeeded
9554,921,843,2026-02-16,199,succeeded
9555,921,843,2026-03-14,199,succeeded
9556,921,843,2026-04-15,199,succeeded
9557,921,843,2026-05-14,199,succeeded
9558,921,843,2026-06-15,199,succeeded
9559,922,844,2025-10-24,49,succeeded
9560,922,844,2025-11-21,49,succeeded
9561,922,844,2025-12-25,49,succeeded
9562,922,844,2026-01-25,49,succeeded
9563,922,844,2026-02-23,49,succeeded
9564,922,844,2026-03-22,49,succeeded
9565,922,844,2026-04-24,49,succeeded
9566,922,844,2026-05-23,49,succeeded
9567,922,844,2026-06-23,49,succeeded
9568,923,845,2025-09-05,49,succeeded
9569,923,845,2025-10-04,49,succeeded
9570,923,845,2025-11-03,49,succeeded
9571,923,845,2025-12-03,49,succeeded
9572,923,845,2026-01-06,49,succeeded
9573,923,845,2026-02-05,49,succeeded
9574,923,845,2026-03-02,49,succeeded
9575,924,846,2025-07-28,199,succeeded
9576,924,846,2025-09-01,199,succeeded
9577,924,846,2025-09-29,199,succeeded
9578,924,846,2025-10-30,199,succeeded
9579,924,846,2025-11-30,199,succeeded
9580,924,846,2025-12-28,199,succeeded
9581,924,846,2026-01-29,199,succeeded
9582,924,846,2026-03-04,199,succeeded
9583,925,846,2026-03-02,799,succeeded
9584,925,846,2026-04-03,799,succeeded
9585,925,846,2026-05-01,799,succeeded
9586,925,846,2026-06-01,799,succeeded
9587,926,847,2026-06-10,199,succeeded
9588,927,848,2026-05-25,199,succeeded
9589,927,848,2026-06-22,199,failed
9590,927,848,2026-06-25,199,succeeded
9591,928,849,2026-01-30,49,succeeded
9592,928,849,2026-02-26,49,succeeded
9593,928,849,2026-03-27,49,succeeded
9594,928,849,2026-04-27,49,succeeded
9595,928,849,2026-05-28,49,succeeded
9596,928,849,2026-06-26,49,succeeded
9597,929,850,2024-09-04,799,succeeded
9598,929,850,2024-10-08,799,succeeded
9599,929,850,2024-11-08,799,succeeded
9600,929,850,2024-12-07,799,succeeded
9601,929,850,2025-01-05,799,succeeded
9602,929,850,2025-02-05,799,succeeded
9603,929,850,2025-03-07,799,succeeded
9604,929,850,2025-04-08,799,failed
9605,929,850,2025-04-13,799,succeeded
9606,929,850,2025-05-07,799,succeeded
9607,929,850,2025-06-08,799,succeeded
9608,929,850,2025-07-08,799,succeeded
9609,929,850,2025-08-05,799,succeeded
9610,929,850,2025-09-08,799,succeeded
9611,929,850,2025-10-06,799,succeeded
9612,929,850,2025-11-07,799,succeeded
9613,929,850,2025-12-07,799,succeeded
9614,929,850,2026-01-05,799,succeeded
9615,929,850,2026-02-05,799,succeeded
9616,929,850,2026-03-06,799,succeeded
9617,929,850,2026-04-07,799,succeeded
9618,929,850,2026-05-07,799,succeeded
9619,929,850,2026-06-07,799,succeeded
9620,930,851,2025-08-17,49,succeeded
9621,930,851,2025-09-15,49,succeeded
9622,930,851,2025-10-15,49,succeeded
9623,930,851,2025-11-16,49,succeeded
9624,930,851,2025-12-14,49,succeeded
9625,930,851,2026-01-14,49,succeeded
9626,930,851,2026-02-18,49,succeeded
9627,930,851,2026-03-15,49,succeeded
9628,930,851,2026-04-14,49,succeeded
9629,931,852,2023-11-24,799,succeeded
9630,931,852,2023-12-23,799,succeeded
9631,931,852,2024-01-20,799,succeeded
9632,931,852,2024-02-23,799,succeeded
9633,931,852,2024-03-22,799,succeeded
9634,931,852,2024-04-24,799,succeeded
9635,931,852,2024-05-23,799,failed
9636,931,852,2024-05-26,799,succeeded
9637,931,852,2024-06-22,799,succeeded
9638,931,852,2024-07-21,799,succeeded
9639,931,852,2024-08-21,799,succeeded
9640,931,852,2024-09-21,799,succeeded
9641,931,852,2024-10-23,799,succeeded
9642,931,852,2024-11-20,799,succeeded
9643,931,852,2024-12-21,799,succeeded
9644,931,852,2025-01-22,799,succeeded
9645,931,852,2025-02-20,799,succeeded
9646,931,852,2025-03-24,799,succeeded
9647,931,852,2025-04-20,799,succeeded
9648,931,852,2025-05-22,799,succeeded
9649,931,852,2025-06-22,799,succeeded
9650,931,852,2025-07-20,799,succeeded
9651,931,852,2025-08-20,799,succeeded
9652,931,852,2025-09-24,799,succeeded
9653,931,852,2025-10-20,799,succeeded
9654,931,852,2025-11-20,799,succeeded
9655,931,852,2025-12-22,799,succeeded
9656,931,852,2026-01-20,799,succeeded
9657,931,852,2026-02-22,799,succeeded
9658,931,852,2026-03-22,799,succeeded
9659,931,852,2026-04-22,799,succeeded
9660,931,852,2026-05-23,799,succeeded
9661,931,852,2026-06-20,799,failed
9662,931,852,2026-06-26,799,succeeded
9663,932,853,2025-08-07,799,succeeded
9664,932,853,2025-09-11,799,succeeded
9665,932,853,2025-10-08,799,succeeded
9666,932,853,2025-11-11,799,succeeded
9667,932,853,2025-12-07,799,succeeded
9668,932,853,2026-01-11,799,succeeded
9669,932,853,2026-02-07,799,succeeded
9670,932,853,2026-03-11,799,succeeded
9671,932,853,2026-04-08,799,succeeded
9672,932,853,2026-05-10,799,succeeded
9673,932,853,2026-06-09,799,succeeded
9674,933,854,2026-01-03,199,succeeded
9675,933,854,2026-02-02,199,succeeded
9676,933,854,2026-03-04,199,succeeded
9677,933,854,2026-04-04,199,succeeded
9678,933,854,2026-05-04,199,succeeded
9679,933,854,2026-06-04,199,succeeded
9680,934,855,2025-04-20,49,succeeded
9681,934,855,2025-05-20,49,succeeded
9682,934,855,2025-06-20,49,succeeded
9683,934,855,2025-07-22,49,succeeded
9684,934,855,2025-08-22,49,succeeded
9685,934,855,2025-09-22,49,succeeded
9686,934,855,2025-10-23,49,succeeded
9687,935,856,2024-03-04,49,succeeded
9688,935,856,2024-04-04,49,succeeded
9689,935,856,2024-05-04,49,succeeded
9690,935,856,2024-06-04,49,succeeded
9691,935,856,2024-07-08,49,succeeded
9692,935,856,2024-08-06,49,succeeded
9693,935,856,2024-09-06,49,succeeded
9694,935,856,2024-10-05,49,succeeded
9695,935,856,2024-11-04,49,succeeded
9696,935,856,2024-12-07,49,succeeded
9697,935,856,2025-01-06,49,succeeded
9698,935,856,2025-02-05,49,succeeded
9699,936,857,2025-08-30,49,succeeded
9700,936,857,2025-09-29,49,succeeded
9701,936,857,2025-10-28,49,succeeded
9702,936,857,2025-12-01,49,succeeded
9703,936,857,2025-12-30,49,succeeded
9704,936,857,2026-01-30,49,succeeded
9705,937,858,2025-06-23,49,succeeded
9706,937,858,2025-07-25,49,succeeded
9707,937,858,2025-08-23,49,succeeded
9708,937,858,2025-09-23,49,succeeded
9709,937,858,2025-10-27,49,failed
9710,937,858,2025-11-01,49,succeeded
9711,937,858,2025-11-24,49,succeeded
9712,937,858,2025-12-26,49,succeeded
9713,937,858,2026-01-24,49,succeeded
9714,937,858,2026-02-26,49,succeeded
9715,937,858,2026-03-24,49,succeeded
9716,937,858,2026-04-25,49,succeeded
9717,937,858,2026-05-26,49,succeeded
9718,937,858,2026-06-27,49,succeeded
9719,938,859,2024-04-27,49,succeeded
9720,938,859,2024-05-25,49,succeeded
9721,938,859,2024-06-26,49,succeeded
9722,938,859,2024-07-23,49,succeeded
9723,938,859,2024-08-24,49,succeeded
9724,938,859,2024-09-26,49,succeeded
9725,938,859,2024-10-26,49,succeeded
9726,938,859,2024-11-23,49,succeeded
9727,938,859,2024-12-25,49,succeeded
9728,938,859,2025-01-26,49,succeeded
9729,939,860,2024-03-10,49,succeeded
9730,939,860,2024-04-08,49,succeeded
9731,939,860,2024-05-10,49,succeeded
9732,939,860,2024-06-11,49,succeeded
9733,940,861,2024-07-27,49,succeeded
9734,940,861,2024-08-26,49,succeeded
9735,940,861,2024-09-29,49,succeeded
9736,940,861,2024-10-30,49,succeeded
9737,940,861,2024-11-29,49,succeeded
9738,940,861,2024-12-28,49,succeeded
9739,940,861,2025-01-26,49,succeeded
9740,940,861,2025-02-27,49,succeeded
9741,940,861,2025-03-30,49,succeeded
9742,940,861,2025-04-29,49,succeeded
9743,940,861,2025-05-27,49,succeeded
9744,940,861,2025-06-27,49,succeeded
9745,941,862,2024-10-23,799,succeeded
9746,941,862,2024-11-23,799,failed
9747,941,862,2024-11-27,799,succeeded
9748,941,862,2024-12-22,799,succeeded
9749,941,862,2025-01-25,799,succeeded
9750,941,862,2025-02-25,799,succeeded
9751,941,862,2025-03-22,799,succeeded
9752,941,862,2025-04-24,799,succeeded
9753,941,862,2025-05-23,799,succeeded
9754,941,862,2025-06-22,799,succeeded
9755,941,862,2025-07-22,799,succeeded
9756,941,862,2025-08-23,799,succeeded
9757,941,862,2025-09-25,799,succeeded
9758,941,862,2025-10-22,799,succeeded
9759,941,862,2025-11-22,799,succeeded
9760,941,862,2025-12-25,799,succeeded
9761,941,862,2026-01-25,799,succeeded
9762,941,862,2026-02-23,799,succeeded
9763,941,862,2026-03-25,799,succeeded
9764,941,862,2026-04-24,799,succeeded
9765,941,862,2026-05-24,799,succeeded
9766,941,862,2026-06-24,799,succeeded
9767,942,863,2025-02-17,199,succeeded
9768,942,863,2025-03-19,199,succeeded
9769,942,863,2025-04-18,199,succeeded
9770,942,863,2025-05-17,199,succeeded
9771,942,863,2025-06-18,199,succeeded
9772,942,863,2025-07-17,199,succeeded
9773,942,863,2025-08-15,199,succeeded
9774,942,863,2025-09-18,199,succeeded
9775,942,863,2025-10-17,199,succeeded
9776,942,863,2025-11-15,199,succeeded
9777,942,863,2025-12-16,199,succeeded
9778,942,863,2026-01-16,199,succeeded
9779,942,863,2026-02-18,199,succeeded
9780,942,863,2026-03-16,199,succeeded
9781,942,863,2026-04-17,199,succeeded
9782,942,863,2026-05-18,199,failed
9783,942,863,2026-05-20,199,succeeded
9784,942,863,2026-06-19,199,succeeded
9785,943,864,2025-03-03,49,succeeded
9786,943,864,2025-04-03,49,succeeded
9787,943,864,2025-05-01,49,succeeded
9788,943,864,2025-06-05,49,succeeded
9789,943,864,2025-07-02,49,succeeded
9790,943,864,2025-08-01,49,succeeded
9791,943,864,2025-09-03,49,succeeded
9792,943,864,2025-10-05,49,succeeded
9793,943,864,2025-11-03,49,succeeded
9794,943,864,2025-12-02,49,succeeded
9795,943,864,2026-01-02,49,succeeded
9796,943,864,2026-02-03,49,succeeded
9797,943,864,2026-03-02,49,succeeded
9798,943,864,2026-04-04,49,succeeded
9799,943,864,2026-05-04,49,succeeded
9800,943,864,2026-06-05,49,succeeded
9801,944,865,2026-01-23,799,succeeded
9802,944,865,2026-02-23,799,succeeded
9803,944,865,2026-03-19,799,succeeded
9804,944,865,2026-04-20,799,succeeded
9805,944,865,2026-05-22,799,succeeded
9806,944,865,2026-06-19,799,succeeded
9807,945,866,2024-06-24,799,succeeded
9808,945,866,2024-07-23,799,succeeded
9809,945,866,2024-08-26,799,succeeded
9810,945,866,2024-09-24,799,succeeded
